m,k,nodes,edges,girth,is_bipartite,spectral_asymmetry,diameter,radius,graph_energy,lambda_max,lambda_min,algebraic_connectivity,avg_clustering_coeff,avg_shortest_path
13,49,1326,1989,5,False,0.0012647140922910083,101,51,2084.8201019390485,2.9999999999999964,-2.9987352859077054,0.0012647140922687856,0.0,35.0359008509064
13,50,1352,2028,5,False,0.0012165438476272605,103,52,2125.763311280618,3.0000000000000244,-2.998783456152397,0.001216543847622735,0.0,35.68473495416501
14,0,56,84,5,False,0.5857864376269077,9,9,84.22849835968957,3.0000000000000044,-2.4142135623730967,0.12137197963712704,0.0,5.0
14,1,84,126,5,False,0.3542486889354173,11,11,128.38400375152972,3.0000000000000018,-2.6457513110645845,0.09592834792902959,0.0,5.871485943775101
14,2,112,168,5,False,0.20206734806819693,12,12,172.64704124201444,3.0000000000000036,-2.7979326519318066,0.08328174331142632,0.0,6.675675675675675
14,3,140,210,5,False,0.13014495531572923,14,14,216.81206549065817,3.0000000000000018,-2.8698550446842725,0.07574943560998232,0.0,7.424460431654676
14,4,168,252,5,False,0.09068708882358045,15,14,261.00326508984426,2.9999999999999987,-2.909312911176418,0.07077104726064665,0.0,8.10878243512974
14,5,196,294,5,False,0.06676365227593539,17,15,305.14975247601046,2.9999999999999973,-2.933236347724062,0.06676365227592918,0.0,8.74065934065934
14,6,224,336,5,False,0.051183605233241725,18,16,349.27338211220473,2.9999999999999964,-2.9488163947667547,0.05118360523324724,0.0,9.332399103139014
14,7,252,378,5,False,0.040477997523340026,20,17,393.38436188182715,3.0000000000000147,-2.9595220024766746,0.040477997523304346,0.0,9.898185037627268
14,8,280,420,5,False,0.03280838751848014,21,17,437.4879341278302,2.999999999999999,-2.967191612481519,0.032808387518487525,0.0,10.446953405017922
14,9,308,462,5,False,0.027127332955845684,23,18,481.58698717522464,2.9999999999999942,-2.9728726670441485,0.027127332955894805,0.0,10.985786200769914
14,10,336,504,5,False,0.022802776913110723,24,18,525.683198616372,3.0000000000000027,-2.977197223086892,0.022802776913109845,0.0,11.519154228855722
14,11,364,546,5,False,0.019435075408685165,26,19,569.7775823609708,3.0000000000000053,-2.98056492459132,0.019435075408662413,0.0,12.051705869887687
14,12,392,588,5,False,0.016761550139275716,27,19,613.8707698829032,2.9999999999999973,-2.9832384498607216,0.016761550139292668,0.0,12.586225794665692
14,13,420,630,5,False,0.014603811395325295,29,20,657.9631635672795,3.000000000000006,-2.985396188604681,0.014603811395349784,0.0,13.125059665871122
14,14,448,672,5,False,0.012837279019931813,31,20,702.0550244066218,3.00000000000001,-2.9871627209800784,0.012837279019951676,0.0,13.669602908277405
14,15,476,714,5,False,0.01137282373066828,33,21,746.1465240942108,2.999999999999993,-2.9886271762693246,0.011372823730659632,0.0,14.220557275541795
14,16,504,756,5,False,0.010145319242287343,35,22,790.2377769026858,3.0000000000000115,-2.989854680757724,0.010145319242275188,0.0,14.77810912303954
14,17,532,798,5,False,0.009106285136351033,37,23,834.3288596487778,2.9999999999999987,-2.9908937148636476,0.009106285136329047,0.0,15.342154822083458
14,18,560,840,5,False,0.008219031683557088,39,23,878.4198244254287,3.0000000000000138,-2.9917809683164567,0.008219031683533447,0.0,15.912432915921288
14,19,588,882,5,False,0.0074553796308443054,41,24,922.5107068400328,3.000000000000005,-2.9925446203691606,0.0074553796308279695,0.0,16.488602255212136
14,20,616,924,5,False,0.00679339712007776,43,24,966.601531409053,3.0000000000000004,-2.9932066028799227,0.006793397120125689,0.0,17.07028824833703
14,21,644,966,5,False,0.006215808688742275,45,25,1010.6923151267667,2.9999999999999942,-2.993784191311252,0.00621580868871439,0.0,17.657110014199745
14,22,672,1008,5,False,0.005708857593251793,47,25,1054.7830698474877,2.9999999999999885,-2.9942911424067367,0.005708857593299074,0.0,18.24869597615499
14,23,700,1050,5,False,0.005261479651692547,49,26,1098.8738038887905,2.9999999999999956,-2.994738520348303,0.00526147965172651,0.0,18.84469241773963
14,24,728,1092,5,False,0.004864694810562842,51,26,1142.9645231186885,3.0000000000000075,-2.9951353051894447,0.004864694810557823,0.0,19.4447677494445
14,25,756,1134,5,False,0.0045111532559949374,53,27,1187.0552316981193,3.0000000000000093,-2.9954888467440144,0.004511153255984728,0.0,20.048614177090997
14,26,784,1176,5,False,0.004194792785556789,55,28,1231.1459325914734,2.9999999999999862,-2.9958052072144294,0.004194792785581734,0.0,20.655947819740923
14,27,812,1218,5,False,0.003910577332917331,57,29,1275.2366279198573,2.9999999999999774,-2.99608942266706,0.003910577332926265,0.0,21.26650792975892
14,28,840,1260,5,False,0.0036542954002878325,59,30,1319.3273192070455,3.000000000000016,-2.996345704599728,0.003654295400289387,0.0,21.88005562177195
14,29,868,1302,5,False,0.003422403212687275,61,31,1363.4180075516945,2.999999999999999,-2.996577596787312,0.0034224032126920793,0.0,22.49637236298694
14,30,896,1344,5,False,0.0032119016038265613,63,32,1407.5086937485778,2.999999999999977,-2.9967880983961503,0.0032119016038548174,0.0,23.115258379888267
14,31,924,1386,5,False,0.003020238591479263,65,33,1451.5993783743793,2.999999999999996,-2.9969797614085167,0.0030202385914781986,0.0,23.736531074559245
14,32,952,1428,5,False,0.002845231693878514,67,34,1495.690061848687,2.9999999999999982,-2.9971547683061197,0.0028452316938775736,0.0,24.360023504670007
14,33,980,1470,5,False,0.0026850055456333344,69,35,1539.7807444775337,2.999999999999999,-2.9973149944543658,0.0026850055456529376,0.0,24.985582956369473
14,34,1008,1512,5,False,0.0025379414633106556,71,36,1583.871426484637,2.99999999999999,-2.997462058536679,0.0025379414633258154,0.0,25.613069623744895
14,35,1036,1554,5,False,0.002402636415260062,73,37,1627.962108033862,2.9999999999999876,-2.9975973635847275,0.002402636415281213,0.0,26.242355398877137
14,36,1064,1596,5,False,0.0022778694437777247,75,38,1672.0527892454534,2.999999999999994,-2.997722130556216,0.0022778694437417804,0.0,26.873322770708523
14,37,1092,1638,5,False,0.0021625740316251196,77,39,1716.143470207793,3.000000000000012,-2.997837425968387,0.002162574031620285,0.0,27.505863827587017
14,38,1120,1680,5,False,0.002055815240607828,79,40,1760.2341509859318,2.9999999999999782,-2.9979441847593704,0.002055815240613496,0.0,28.139879356568365
14,39,1148,1722,5,False,0.0019567707027943193,81,41,1804.324831627821,3.0000000000000218,-2.9980432292972274,0.0019567707027828255,0.0,28.775278031768984
14,40,1176,1764,5,False,0.0018647147393746621,83,42,1848.4155121688386,2.999999999999992,-2.9981352852606173,0.0018647147393912407,0.0,29.411975683890578
14,41,1204,1806,5,False,0.0017790050341401908,85,43,1892.5061926351236,3.0000000000000266,-2.9982209949658865,0.0017790050340911975,0.0,30.04989464323687
14,42,1232,1848,5,False,0.0016990714004534446,87,44,1936.5968730460004,3.0000000000000058,-2.9983009285995523,0.0016990714004434106,0.0,30.688963148955025
14,43,1260,1890,5,False,0.0016244062760892852,89,45,1980.6875534157703,3.000000000000002,-2.998375593723913,0.0016244062760781088,0.0,31.329114817756597
14,44,1288,1932,5,False,0.0015545566473962324,91,46,2024.7782337550266,3.0000000000000098,-2.9984454433526135,0.0015545566473455816,0.0,31.97028816594034
14,45,1316,1974,5,False,0.0014891171629263233,93,47,2068.868914071623,3.000000000000028,-2.9985108828371017,0.0014891171628903391,0.0,32.61242617911172
14,46,1344,2016,5,False,0.0014277242403450963,95,48,2112.9595943713766,3.0000000000000004,-2.9985722757596553,0.0014277242403730674,0.0,33.255475924547035
14,47,1372,2058,5,False,0.0013700510064311722,97,49,2157.0502746586153,3.00000000000002,-2.998629948993589,0.0013700510063894722,0.0,33.89938820167016
14,48,1400,2100,5,False,0.0013158029373583346,99,50,2201.140954936543,2.999999999999987,-2.998684197062629,0.0013158029373837351,0.0,34.54411722659042
14,49,1428,2142,5,False,0.0012647140922679156,101,51,2245.231635207545,2.9999999999999982,-2.9987352859077303,0.0012647140922562472,0.0,35.189620347087676
14,50,1456,2184,5,False,0.0012165438476059443,103,52,2289.3223154733932,3.00000000000001,-2.9987834561524043,0.0012165438476064456,0.0,35.83585778482686
15,0,60,90,5,False,0.58946460709842,10,10,89.87586632141787,3.000000000000013,-2.410535392901593,0.10622239584316026,0.0,5.254237288135593
15,1,90,135,5,False,0.3542486889354164,11,11,137.7689557598807,3.0000000000000053,-2.645751311064589,0.08407340297474124,0.0,6.131086142322097
15,2,120,180,5,False,0.20206734806820448,13,13,185.09317337028213,3.0000000000000138,-2.7979326519318093,0.07304961514914951,0.0,6.949579831932773
15,3,150,225,5,False,0.13014495531571502,14,14,232.30003353395463,3.0,-2.869855044684285,0.06647322783441262,0.0,7.714093959731543
15,4,180,270,5,False,0.09068708882357779,16,15,279.4837009368342,2.9999999999999942,-2.9093129111764164,0.06211862899349753,0.0,8.41806331471136
15,5,210,315,5,False,0.06676365227590475,17,16,326.7311120072443,2.999999999999997,-2.933236347724092,0.05903208712539704,0.0,9.068352699931648
15,6,240,360,5,False,0.05118360523328347,19,16,373.99983991455235,3.000000000000018,-2.9488163947667347,0.05118360523324306,0.0,9.676778242677825
15,7,270,405,5,False,0.04047799752331871,20,17,421.25638942485494,2.9999999999999964,-2.9595220024766777,0.040477997523302015,0.0,10.254027261462205
15,8,300,450,5,False,0.03280838751845083,22,18,468.50587701893954,2.999999999999971,-2.9671916124815203,0.03280838751850139,0.0,10.811036789297658
15,9,330,495,5,False,0.027127332955892314,23,19,515.751029170362,2.9999999999999987,-2.9728726670441064,0.027127332955886797,0.0,11.354794142028185
15,10,360,540,5,False,0.022802776913108502,25,19,562.9933830562634,3.0,-2.9771972230868915,0.022802776913103593,0.0,11.890900649953574
15,11,390,585,5,False,0.019435075408634095,26,20,610.2338464708341,2.9999999999999885,-2.9805649245913544,0.01943507540866008,0.0,12.422978050227407
15,12,420,630,5,False,0.016761550139275716,28,20,657.4729775371165,2.9999999999999947,-2.983238449860719,0.016761550139305297,0.0,12.954824411864985
15,13,450,675,5,False,0.014603811395323074,29,21,704.7111323885119,3.0000000000000204,-2.9853961886046974,0.01460381139534123,0.0,13.488789903489236
15,14,480,720,5,False,0.012837279019938919,31,21,751.9485465753337,3.0000000000000067,-2.9871627209800677,0.012837279019948564,0.0,14.02687891440501
15,15,510,765,5,False,0.011372823730659842,33,22,799.1853814748883,3.0000000000000075,-2.9886271762693477,0.011372823730661931,0.0,14.570322431526638
15,16,540,810,5,False,0.010145319242261586,35,22,846.4217514885281,2.9999999999999893,-2.9898546807577278,0.01014531924229655,0.0,15.11976911976912
15,17,570,855,5,False,0.009106285136339487,37,23,893.6577403730737,2.9999999999999933,-2.990893714863654,0.00910628513635368,0.0,15.675423180094349
15,18,600,900,5,False,0.008219031683531774,39,24,940.8934112810805,2.999999999999996,-2.9917809683164642,0.008219031683558945,0.0,16.237228714524207
15,19,630,945,5,False,0.0074553796308198805,41,25,988.1288130842324,2.999999999999997,-2.992544620369177,0.007455379630824347,0.0,16.804981452040277
15,20,660,990,5,False,0.006793397120128386,43,25,1035.3639844584113,3.0000000000000155,-2.993206602879887,0.006793397120125734,0.0,17.37839702027866
15,21,690,1035,5,False,0.00621580868873739,45,26,1082.5989565942552,3.0000000000000075,-2.99378419131127,0.006215808688688918,0.0,17.957152773395595
15,22,720,1080,5,False,0.005708857593285099,47,26,1129.8337550457945,2.9999999999999756,-2.9942911424066905,0.005708857593304096,0.0,18.54091330551692
15,23,750,1125,5,False,0.005261479651703205,49,27,1177.0684010262364,2.999999999999993,-2.9947385203482897,0.0052614796517149315,0.0,19.129345794392524
15,24,780,1170,5,False,0.004864694810557957,51,27,1224.3029123404574,3.000000000000001,-2.995135305189443,0.004864694810560928,0.0,19.72212896218031
15,25,810,1215,5,False,0.0045111532559949374,53,28,1271.5373040726327,3.000000000000002,-2.9954888467440073,0.004511153255986944,0.0,20.31895801858719
15,26,840,1260,5,False,0.004194792785588319,55,28,1318.771589104611,3.0000000000000138,-2.9958052072144254,0.004194792785564114,0.0,20.919547079856972
15,27,870,1305,5,False,0.003910577332935983,57,29,1366.005778514308,3.0,-2.996089422667064,0.003910577332917225,0.0,21.523630014681956
15,28,900,1350,5,False,0.0036542954003015993,59,30,1413.2398818870795,3.0000000000000036,-2.996345704599702,0.003654295400298664,0.0,22.13096032628847
15,29,930,1395,5,False,0.0034224032126952686,61,31,1460.473907562587,2.999999999999984,-2.9965775967872887,0.003422403212701066,0.0,22.741310462168826
15,30,960,1440,5,False,0.0032119016038176795,63,32,1507.7078628329468,2.999999999999999,-2.9967880983961814,0.0032119016038567798,0.0,23.354470802919707
15,31,990,1485,5,False,0.003020238591455726,65,33,1554.9417541034545,2.9999999999999956,-2.99697976140854,0.003020238591456934,0.0,23.9702484909765
15,32,1020,1530,5,False,0.002845231693843875,67,34,1602.1755870241414,2.999999999999999,-2.9971547683061552,0.0028452316938771672,0.0,24.588466201004444
15,33,1050,1575,5,False,0.002685005545645325,69,35,1649.40936659833,3.0000000000000067,-2.9973149944543613,0.0026850055456596337,0.0,25.20896091515729
15,34,1080,1620,5,False,0.0025379414632951125,71,36,1696.6430972728276,3.0000000000000155,-2.9974620585367204,0.0025379414633251583,0.0,25.831582741221297
15,35,1110,1665,5,False,0.002402636415280046,73,37,1743.8767830133538,3.000000000000007,-2.997597363584727,0.002402636415279202,0.0,26.45619379523798
15,36,1140,1710,5,False,0.002277869443750191,75,38,1791.1104273679612,2.999999999999992,-2.997722130556242,0.0022778694437561925,0.0,27.082667159558245
15,37,1170,1755,5,False,0.0021625740315900366,77,39,1838.344033520661,2.9999999999999885,-2.9978374259683984,0.0021625740316057844,0.0,27.710885920466758
15,38,1200,1800,5,False,0.002055815240624259,79,40,1885.577604336969,3.0000000000000027,-2.9979441847593784,0.002055815240628074,0.0,28.3407422852377
15,39,1230,1845,5,False,0.001956770702792099,81,41,1932.8111424027752,3.0000000000000013,-2.9980432292972092,0.0019567707027871063,0.0,28.972136775883627
15,40,1260,1890,5,False,0.0018647147393968666,83,42,1980.0446500576486,3.0000000000000075,-2.9981352852606107,0.001864714739410345,0.0,29.604977495366693
15,41,1290,1935,5,False,0.0017790050341051078,85,43,2027.278129423491,3.0000000000000107,-2.9982209949659056,0.001779005034122582,0.0,30.239179461273388
15,42,1320,1980,5,False,0.0016990714004645469,87,44,2074.5115824292757,3.0000000000000178,-2.998300928599553,0.001699071400420788,0.0,30.874664001654146
15,43,1350,2025,5,False,0.0016244062760857325,89,45,2121.745010832493,3.0000000000000124,-2.9983755937239267,0.001624406276057534,0.0,31.511358207725888
15,44,1380,2070,5,False,0.0015545566473482708,91,46,2168.9784162377864,2.9999999999999964,-2.998445443352648,0.001554556647388241,0.0,32.149194438313835
15,45,1410,2115,5,False,0.0014891171628881317,93,47,2216.211800113224,2.999999999999998,-2.9985108828371096,0.0014891171628779482,0.0,32.78810987119279
15,46,1440,2160,5,False,0.0014277242403459844,95,48,2263.445163804522,3.000000000000003,-2.998572275759657,0.0014277242403593388,0.0,33.4280460968265
15,47,1470,2205,5,False,0.0013700510063996418,97,49,2310.6785085475303,3.000000000000017,-2.9986299489936172,0.0013700510063856747,0.0,34.06894875036468
15,48,1500,2250,5,False,0.0013158029373574465,99,50,2357.911835479225,2.999999999999998,-2.9986841970626403,0.0013158029373892587,0.0,34.71076717811874
15,49,1530,2295,5,False,0.001264714092235053,101,51,2405.1451456473997,2.9999999999999836,-2.9987352859077485,0.0012647140922649963,0.0,35.35345413508765
15,50,1560,2340,5,False,0.0012165438475890689,103,52,2452.378440019239,2.999999999999986,-2.9987834561523967,0.0012165438475986424,0.0,35.996965510435686
